"author/blue_verified","author/can_dm","author/description","author/image","author/name","author/rest_id","author/screen_name","author/sub_count","bookmarks","conversation_id","created_at","display_text","entities/hashtags/0/indices/0","entities/hashtags/0/indices/1","entities/hashtags/0/text","entities/hashtags/1/indices/0","entities/hashtags/1/indices/1","entities/hashtags/1/text","entities/media/0/display_url","entities/media/0/expanded_url","entities/media/0/ext_alt_text","entities/media/0/ext_media_availability/status","entities/media/0/features/large/faces/0/h","entities/media/0/features/large/faces/0/w","entities/media/0/features/large/faces/0/x","entities/media/0/features/large/faces/0/y","entities/media/0/features/large/faces/1/h","entities/media/0/features/large/faces/1/w","entities/media/0/features/large/faces/1/x","entities/media/0/features/large/faces/1/y","entities/media/0/features/medium/faces/0/h","entities/media/0/features/medium/faces/0/w","entities/media/0/features/medium/faces/0/x","entities/media/0/features/medium/faces/0/y","entities/media/0/features/medium/faces/1/h","entities/media/0/features/medium/faces/1/w","entities/media/0/features/medium/faces/1/x","entities/media/0/features/medium/faces/1/y","entities/media/0/features/orig/faces/0/h","entities/media/0/features/orig/faces/0/w","entities/media/0/features/orig/faces/0/x","entities/media/0/features/orig/faces/0/y","entities/media/0/features/orig/faces/1/h","entities/media/0/features/orig/faces/1/w","entities/media/0/features/orig/faces/1/x","entities/media/0/features/orig/faces/1/y","entities/media/0/features/small/faces/0/h","entities/media/0/features/small/faces/0/w","entities/media/0/features/small/faces/0/x","entities/media/0/features/small/faces/0/y","entities/media/0/features/small/faces/1/h","entities/media/0/features/small/faces/1/w","entities/media/0/features/small/faces/1/x","entities/media/0/features/small/faces/1/y","entities/media/0/id_str","entities/media/0/indices/0","entities/media/0/indices/1","entities/media/0/media_key","entities/media/0/media_results/result/media_key","entities/media/0/media_url_https","entities/media/0/original_info/focus_rects/0/h","entities/media/0/original_info/focus_rects/0/w","entities/media/0/original_info/focus_rects/0/x","entities/media/0/original_info/focus_rects/0/y","entities/media/0/original_info/focus_rects/1/h","entities/media/0/original_info/focus_rects/1/w","entities/media/0/original_info/focus_rects/1/x","entities/media/0/original_info/focus_rects/1/y","entities/media/0/original_info/focus_rects/2/h","entities/media/0/original_info/focus_rects/2/w","entities/media/0/original_info/focus_rects/2/x","entities/media/0/original_info/focus_rects/2/y","entities/media/0/original_info/focus_rects/3/h","entities/media/0/original_info/focus_rects/3/w","entities/media/0/original_info/focus_rects/3/x","entities/media/0/original_info/focus_rects/3/y","entities/media/0/original_info/focus_rects/4/h","entities/media/0/original_info/focus_rects/4/w","entities/media/0/original_info/focus_rects/4/x","entities/media/0/original_info/focus_rects/4/y","entities/media/0/original_info/height","entities/media/0/original_info/width","entities/media/0/sizes/large/h","entities/media/0/sizes/large/resize","entities/media/0/sizes/large/w","entities/media/0/sizes/medium/h","entities/media/0/sizes/medium/resize","entities/media/0/sizes/medium/w","entities/media/0/sizes/small/h","entities/media/0/sizes/small/resize","entities/media/0/sizes/small/w","entities/media/0/sizes/thumb/h","entities/media/0/sizes/thumb/resize","entities/media/0/sizes/thumb/w","entities/media/0/type","entities/media/0/url","entities/media/0/video_info/aspect_ratio/0","entities/media/0/video_info/aspect_ratio/1","entities/media/0/video_info/variants/0/bitrate","entities/media/0/video_info/variants/0/content_type","entities/media/0/video_info/variants/0/url","entities/urls/0/display_url","entities/urls/0/expanded_url","entities/urls/0/indices/0","entities/urls/0/indices/1","entities/urls/0/url","entities/user_mentions/0/id_str","entities/user_mentions/0/indices/0","entities/user_mentions/0/indices/1","entities/user_mentions/0/name","entities/user_mentions/0/screen_name","entities/user_mentions/1/id_str","entities/user_mentions/1/indices/0","entities/user_mentions/1/indices/1","entities/user_mentions/1/name","entities/user_mentions/1/screen_name","id","lang","likes","media/photo/0/id","media/photo/0/media_url_https","media/video/0/aspect_ratio/0","media/video/0/aspect_ratio/1","media/video/0/duration","media/video/0/id","media/video/0/media_url_https","media/video/0/original_info/height","media/video/0/original_info/width","media/video/0/variants/0/bitrate","media/video/0/variants/0/content_type","media/video/0/variants/0/url","place/country","place/country_code","place/full_name","place/more_data_url","place/name","place/place_type","quotes","replies","retweets","status","text","views"
"false","true","Husband | Dad | Runner | Lover of History | Weather Nerd | Anti-Communist

845 ➡️ 203 ➡️ 716","https://pbs.twimg.com/profile_images/1442836700544188427/GnJ7ZEWo_normal.jpg","Brad","292069876","bradfrombuffalo","204","0","1414623345291714567","Mon Jul 12 18:09:27 +0000 2021","My child has been in daycare full time since June 2020. Several cases within the staff (all masked...) ZERO cases among the kids. Fact: KIDS DON'T SPREAD COVID.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1414648110123474945","en","156",,,,,,,,,,,,,,,,,,,"1","1","8","active","@CDCgov My child has been in daycare full time since June 2020. Several cases within the staff (all masked...) ZERO cases among the kids. Fact: KIDS DON'T SPREAD COVID.",
"true","true","There's a war going on. The battlefield is the mind and the price is the soul.  -- Prince","https://pbs.twimg.com/profile_images/2012021474756829184/jsg3kVZC_normal.jpg","Patrick Savalle","21567660","patricksavalle","46105","0","1414623345291714567","Mon Jul 12 19:01:58 +0000 2021","Child abuse. You should all be put on trial for crimes against humanity. 

You will be.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1414661327243681793","en","64",,,,,,,,,,,,,,,,,,,"1","0","6","active","@CDCgov Child abuse. You should all be put on trial for crimes against humanity. 

You will be.",
"false","false","Team Reality nerd, always curious. ❤️ Diversity and Imagination is what makes us Human! be nice please","https://pbs.twimg.com/profile_images/1673082917441146880/Zj4GcV6q_normal.jpg","RooRoo","1312172048593031173","KoshkaRoo","1211","0","1414623345291714567","Mon Jul 12 22:55:06 +0000 2021","This is cruelty to children. The data is clear- Covid is very low risk to them. At this point it’s security theater. Make it optional to support parents who want to make those decisions themselves. Mandates only make people angry at this point",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1414719996412846082","en","61",,,,,,,,,,,,,,,,,,,"0","2","3","active","@CDCgov This is cruelty to children. The data is clear- Covid is very low risk to them. At this point it’s security theater. Make it optional to support parents who want to make those decisions themselves. Mandates only make people angry at this point",
"false","false","","https://pbs.twimg.com/profile_images/1382957666687930368/_0kutGBC_normal.jpg","A.A.RON","345534249","AGWr1ght","186","0","1414623345291714567","Tue Jul 13 07:19:13 +0000 2021","Not sure what's worse, implying that children need to be vaxxed against covid19 or saying that unvaxxed children should be masked. Evil bastards.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1414846862155255810","en","59",,,,,,,,,,,,,,,,,,,"0","0","4","active","@CDCgov Not sure what's worse, implying that children need to be vaxxed against covid19 or saying that unvaxxed children should be masked. Evil bastards.",
"false","false","Terug van weggeweest. Sabr. Complotanalist. Tit for tat. It’s not the eyes that are blind, but the hearts.","https://pbs.twimg.com/profile_images/1466534019890393089/Jju6G6f4_normal.jpg","Amor Fati🇵🇸🕊️","1316819317049176064","2026AmorFati","878","0","1414623345291714567","Mon Jul 12 19:24:29 +0000 2021","Pure evil.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1414666993895100424","en","59",,,,,,,,,,,,,,,,,,,"0","0","2","active","@CDCgov Pure evil.",
"false","false","","https://pbs.twimg.com/profile_images/1651800228486594561/RddLQfg5_normal.jpg","36.0909° N, 115.1833° W","560873469","47AgandBlack","237","1","1414623345291714567","Mon Jul 12 16:34:44 +0000 2021","Truth Time: Is the mutated form of COVID-19 more dangerous to small children than previous forms of the virus? The rhetoric is out there but people seem to be dancing around the question. If it is more dangerous, why are we allowing states to hold in-person classes nationwide?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1414624275005280262","en","50",,,,,,,,,,,,,,,,,,,"0","54","1","active","@CDCgov Truth Time: Is the mutated form of COVID-19 more dangerous to small children than previous forms of the virus? The rhetoric is out there but people seem to be dancing around the question. If it is more dangerous, why are we allowing states to hold in-person classes nationwide?",
"false","false","I ❤️ double standards in politics","https://pbs.twimg.com/profile_images/1890300225/Wheel-of-Time_normal.jpg","double standard","521869317","dubstandards","563","0","1414623345291714567","Mon Jul 12 18:19:47 +0000 2021","Not even close to WHO guidance. Leave our kids alone.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1414650714333274115","en","49",,,,,,,,,,,,,,,,,,,"0","0","1","active","@CDCgov Not even close to WHO guidance. Leave our kids alone.",
"false","true","Tech literate, math enthusiast, judge.","https://pbs.twimg.com/profile_images/1409732184257269761/0ZW7emnk_normal.jpg","TechJudge","1409577428394070023","techjudge","2269","0","1414623345291714567","Mon Jul 12 18:30:47 +0000 2021","Continuing this nonsense this increase anxiety and depression, close more schools, and hinder learning. These effects will be most pronounced in poor and minority children. 

Thr CDV had a year and it failed. Perhaps try something else.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1414653480032210944","en","44",,,,,,,,,,,,,,,,,,,"0","2","1","active","@CDCgov Continuing this nonsense this increase anxiety and depression, close more schools, and hinder learning. These effects will be most pronounced in poor and minority children. 

Thr CDV had a year and it failed. Perhaps try something else.",
"false","false","Welcome to the Truman show
🔴Afc","https://pbs.twimg.com/profile_images/1127262674872614918/TIsRFfUw_normal.jpg","Matt b","248914770","Matty_B_Real","228","0","1414623345291714567","Mon Jul 12 22:50:28 +0000 2021","Children breath in 6 times more Co2 while wearing mask. This advice is ridiculous and dangerous",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1414718831210213378","en","40",,,,,,,,,,,,,,,,,,,"0","0","2","active","@CDCgov Children breath in 6 times more Co2 while wearing mask. This advice is ridiculous and dangerous",
"false","false","PhD. Theoretical Chemistry, Cornell University. 
                 The society against the slow boiling of frogs - founder.","https://pbs.twimg.com/profile_images/1727944687858712576/H0WKpgVs_normal.jpg","Boaz Ilan","33182638","zaobi","114","0","1414623345291714567","Mon Jul 12 19:44:10 +0000 2021","how horrible to coerce 2 &amp; older to enhance CO2 concentration by factor of 6. For nothing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1414671948781600768","en","37",,,,,,,,,,,,,,,,,,,"0","1","2","active","@CDCgov how horrible to coerce 2 &amp; older to enhance CO2 concentration by factor of 6. For nothing.",
"false","false","Semi-enlightened. I finally realized that social media can be as bad as driving. In West Lower Canada born/raised on the ice rink where I spend most of my days.","https://pbs.twimg.com/profile_images/2419522020/image_normal.jpg","Gary Brault","98014662","Garibaldi72","56","1","1414623345291714567","Tue Jul 13 11:27:02 +0000 2021","“People should not be walking around with masks. When you’re in the middle of an outbreak, wearing a mask might make people feel a little bit better and it might even block a droplet but it’s not providing the perfect protection that people think it is.” Tony Fauci",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1414909227747917837","en","20",,,,,,,,,,,,,,,,,,,"0","1","3","active","@CDCgov “People should not be walking around with masks. When you’re in the middle of an outbreak, wearing a mask might make people feel a little bit better and it might even block a droplet but it’s not providing the perfect protection that people think it is.” Tony Fauci",
"false","false","","https://pbs.twimg.com/profile_images/785350564355932160/lW0FvmL9_normal.jpg","MadDutchMan","282542724","Broekm","268","0","1414623345291714567","Mon Jul 12 16:41:00 +0000 2021","This is also still good advice for anyone who is already vaccinated. Esp. Crowed indoor spaces or spaces with lack of adequate ventilation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1414625851602214913","en","25",,,,,,,,,,,,,,,,,,,"0","28","0","active","@CDCgov This is also still good advice for anyone who is already vaccinated. Esp. Crowed indoor spaces or spaces with lack of adequate ventilation.",
"false","false","Free market anarchist, gender critical. INFJ
Loathe the govts of China and Israel, love their people. Zionism is anti-Semitism
No mask. No vax. No test. No Fear","https://pbs.twimg.com/profile_images/1414947705613324296/d5juXxlb_normal.jpg","Aisa Wood 🌸 Become #Ungovernable","1164446257","Aisa_Wood","289","0","1414623345291714567","Tue Jul 13 15:39:32 +0000 2021","I remember when Munchausen by proxy was abuse. Before it became government policy I mean.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1414972772019748865","en","20",,,,,,,,,,,,,,,,,,,"0","0","1","active","@CDCgov I remember when Munchausen by proxy was abuse. Before it became government policy I mean.",
"false","false","","https://pbs.twimg.com/profile_images/831174381728575488/h8qknO9q_normal.jpg","Shelly","2480757588","ShellyB0918","386","0","1414623345291714567","Mon Jul 12 16:51:39 +0000 2021","So if you can't get the vaccine because you are too young or you are Immunocompromised then the masks DO work; but if you can get the vaccine and choose not  to get one for your own personal reasons then the masks DON'T work? Am I getting this right?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1414628531481595911","en","14",,,,,,,,,,,,,,,,,,,"0","2","2","active","@CDCgov So if you can't get the vaccine because you are too young or you are Immunocompromised then the masks DO work; but if you can get the vaccine and choose not  to get one for your own personal reasons then the masks DON'T work? Am I getting this right?",
"false","false","Free the kids. Team Reality. Mama bear.","https://pbs.twimg.com/profile_images/1314059673717350400/1txldBlz_normal.jpg","cali_dreamer","1272050391111221248","calipalmtrees10","171","0","1414623345291714567","Tue Jul 13 05:27:26 +0000 2021","This is sick. You are sick. It's like the @CDCgov wakes up each morning wondering how much more they can embarrass themselves today?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","146569971","50","57","CDC","CDCgov","1414818733193715712","en","17",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov This is sick. You are sick. It's like the @CDCgov wakes up each morning wondering how much more they can embarrass themselves today?",
"false","false","#BlueCrew #GetVaccinated 🌊 #RoeRoeRoeYourVote","https://pbs.twimg.com/profile_images/1498044499767054337/jLsmkpOO_normal.jpg","mMouse 🇺🇦 🌻","520128907","MouseEars4950","399","0","1414623345291714567","Tue Jul 13 04:23:08 +0000 2021","We should ALL be wearing masks again with the highly contagious #DeltaVariant running rampant.","72","85","DeltaVariant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1414802550478446600","en","15",,,,,,,,,,,,,,,,,,,"1","49","1","active","@CDCgov We should ALL be wearing masks again with the highly contagious #DeltaVariant running rampant.",
"false","false","#Bitcoin / All things are difficult before they are easy / 👨‍👩‍👧","https://pbs.twimg.com/profile_images/1621973345062240256/2MelcDao_normal.jpg","Phantik","1373002297073152001","FcpCrypto","222","0","1414623345291714567","Tue Jul 13 10:56:58 +0000 2021","Dear Parents,

We adults can understand the motives, but children cannot.

It's all about money, not health.
💰Follow the Money💰

If you are a responsible parent, never let your children run around in a mask again. 

Let it be a child🙏",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1414901661064122370","en","13",,,,,,,,,,,,,,,,,,,"0","0","1","active","@CDCgov Dear Parents,

We adults can understand the motives, but children cannot.

It's all about money, not health.
💰Follow the Money💰

If you are a responsible parent, never let your children run around in a mask again. 

Let it be a child🙏",
"true","false","Cooking, gardening, foraging, game protein. Localism. Post political. Solar cycles, not CO2. Objective reality exists. Ukrainian Greek Catholic.","https://pbs.twimg.com/profile_images/1832971171408580608/5Qbo5YGs_normal.jpg","Bonnie 🇺🇦","518131160","ForagingForever","1059","0","1414623345291714567","Tue Jul 13 03:34:18 +0000 2021","Child abuse.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1414790262178582531","en","14",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Child abuse.",
"false","false","Sharon Roberts is an Astanga yoga student and teacher and is trained in Shamanic healing modalities. Available online or in person.See website for full details.","https://pbs.twimg.com/profile_images/911213745136898048/owDJE6Ej_normal.jpg","Astanga Yoga Dundee","1747063435","YogaDundee","276","0","1414623345291714567","Tue Jul 13 07:53:29 +0000 2021","Is that because restricting breathing for children (and adults) is a safe and natural thing?  How about improving nutrition, exercise, time in nature and breathing full fresh air? Might that reduce dis-ease?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1414855485472350208","en","13",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Is that because restricting breathing for children (and adults) is a safe and natural thing?  How about improving nutrition, exercise, time in nature and breathing full fresh air? Might that reduce dis-ease?",
"false","false","זוכרת את השואה כדי שלא תחזור, זוכרת את הונאת הקורונה מאותה סיבה","https://pbs.twimg.com/profile_images/1958201765112778754/giBoamUY_normal.jpg","יעל בן דב גולדברג","1253569651528916992","YaelBenDovGold","1959","0","1414623345291714567","Mon Jul 12 20:37:13 +0000 2021","Criminals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1414685297032540170","ca","12",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Criminals",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","GeorgianB_03","1068333423155130369","GeorgeOnTheBay","30","0","1414623345291714567","Mon Jul 12 18:39:48 +0000 2021","🖕🏿",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1414655751944085505","qme","9",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov 🖕🏿",
"false","false","So you want to run a purity-test based society? Cool. Are you perfect? No? Start there.","https://pbs.twimg.com/profile_images/1613662024122404864/35aDq-P7_normal.jpg","Perspicuous","153994927","chaos_sonata","2042","0","1414623345291714567","Tue Jul 13 15:40:35 +0000 2021","Protecting them from what exactly? “Compared with adults, children and adolescents who are infected with SARS-CoV-2 are more commonly asymptomatic (never develop symptoms) or have mild, non-specific symptoms (e.g. headache, sore throat”",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1414973035883294724","en","9",,,,,,,,,,,,,,,,,,,"1","0","0","active","@CDCgov Protecting them from what exactly? “Compared with adults, children and adolescents who are infected with SARS-CoV-2 are more commonly asymptomatic (never develop symptoms) or have mild, non-specific symptoms (e.g. headache, sore throat”",
"false","false","","https://pbs.twimg.com/profile_images/1733939315535740928/pCqHjprs_normal.jpg","M@ri@","4876602754","twwwitterrrr","223","0","1414623345291714567","Mon Jul 12 22:39:56 +0000 2021","Good luck with trying to make a 2 year old keep that on whilst it's in day care!
I think all these people advising are enjoying making these rules  up.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1414716180175130629","en","7",,,,,,,,,,,,,,,,,,,"0","0","1","active","@CDCgov Good luck with trying to make a 2 year old keep that on whilst it's in day care!
I think all these people advising are enjoying making these rules  up.",
"true","false","Husband, father, American patriot, truth teller. Recovering NYC banker. Living in the free state of Florida. Bi-continental.","https://pbs.twimg.com/profile_images/1865541996858814464/NypMGRyM_normal.jpg","Russ Protti","980978124425977856","russ_protti","90","0","1414623345291714567","Tue Jul 13 07:56:47 +0000 2021","Please show us the science that supports a 2 year old wearing a fitted mask.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1414856317412519937","en","8",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Please show us the science that supports a 2 year old wearing a fitted mask.",
"true","false","»Nichts ist schwerer …, als sich in offenem Gegensatz zu seiner Zeit zu befinden und laut zu sagen Nein«","https://pbs.twimg.com/profile_images/1607784080904421376/zEoRVF2M_normal.jpg","spasskultur","67412123","spasskultur","14183","0","1414623345291714567","Tue Jul 13 10:54:49 +0000 2021","kinder am atmen hindern ist kriminell",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1414901119655059461","de","8",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov kinder am atmen hindern ist kriminell",
"true","false","Gratitude, health equity, lifestyle medicine, mind body medicine, ski, SUP, tennis, yoga. MAHA","https://pbs.twimg.com/profile_images/452789437697511424/g3M_NrM0_normal.jpeg","Cindy Smith","35226467","cind1","510","0","1414623345291714567","Mon Jul 12 21:55:54 +0000 2021","Please acknowledge natural immunity!!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1414705100824596517","en","8",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Please acknowledge natural immunity!!",
"false","false","🇮🇱🇮🇱🇮🇱
Business analyst/ ERP project manager. Painter. Mother. Nature and art lover. Free spirit person.","https://pbs.twimg.com/profile_images/1412772549306560517/AxWRUqqa_normal.jpg","Lena_Tozik","1411900077812207621","LenaT63765904","211","0","1414623345291714567","Tue Jul 13 14:45:24 +0000 2021","Children's immune system is developing by exposures to viruses. This virus is not dangerous to children. The natural immunity is much better than vax. Ask Israeli ministry of health. They just discovered it.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1414959150040297472","en","8",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Children's immune system is developing by exposures to viruses. This virus is not dangerous to children. The natural immunity is much better than vax. Ask Israeli ministry of health. They just discovered it.",
"false","false","Rechts conservatief, pro-life/Tegen multilateralisme;“You will own nothing and be happy” Anti-Communist&Anti-Fascist. Bewust ongevaccineerd tegen Corona.","https://pbs.twimg.com/profile_images/1469314437148463109/OhYboF8b_normal.jpg","CorneliusFVD","280128882","CorneliusFVD","1994","0","1414623345291714567","Mon Jul 12 21:19:00 +0000 2021","This is so wrong, on so many levels",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1414695814287536141","en","7",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov This is so wrong, on so many levels",
"false","false","מדע, טכנולוגיה, פוליטיקה, אוכל, ספורט, ים.","https://pbs.twimg.com/profile_images/1663201433351536641/jKSl2csj_normal.jpg","Yossi Shaul","2889049769","y1shaul","1578","0","1414623345291714567","Tue Jul 13 13:20:46 +0000 2021","Covering the face of toddlers as if they were harmful as Hannibal Lecter, is pure child abuse, not less.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1414937851200954374","en","7",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Covering the face of toddlers as if they were harmful as Hannibal Lecter, is pure child abuse, not less.",
