"author/blue_verified","author/can_dm","author/description","author/image","author/name","author/rest_id","author/screen_name","author/sub_count","bookmarks","conversation_id","created_at","display_text","entities/hashtags/0/indices/0","entities/hashtags/0/indices/1","entities/hashtags/0/text","entities/hashtags/1/indices/0","entities/hashtags/1/indices/1","entities/hashtags/1/text","entities/hashtags/2/indices/0","entities/hashtags/2/indices/1","entities/hashtags/2/text","entities/media/0/display_url","entities/media/0/expanded_url","entities/media/0/ext_alt_text","entities/media/0/ext_media_availability/status","entities/media/0/features/large/faces/0/h","entities/media/0/features/large/faces/0/w","entities/media/0/features/large/faces/0/x","entities/media/0/features/large/faces/0/y","entities/media/0/features/medium/faces/0/h","entities/media/0/features/medium/faces/0/w","entities/media/0/features/medium/faces/0/x","entities/media/0/features/medium/faces/0/y","entities/media/0/features/orig/faces/0/h","entities/media/0/features/orig/faces/0/w","entities/media/0/features/orig/faces/0/x","entities/media/0/features/orig/faces/0/y","entities/media/0/features/small/faces/0/h","entities/media/0/features/small/faces/0/w","entities/media/0/features/small/faces/0/x","entities/media/0/features/small/faces/0/y","entities/media/0/id_str","entities/media/0/indices/0","entities/media/0/indices/1","entities/media/0/media_key","entities/media/0/media_results/result/media_key","entities/media/0/media_url_https","entities/media/0/original_info/focus_rects/0/h","entities/media/0/original_info/focus_rects/0/w","entities/media/0/original_info/focus_rects/0/x","entities/media/0/original_info/focus_rects/0/y","entities/media/0/original_info/focus_rects/1/h","entities/media/0/original_info/focus_rects/1/w","entities/media/0/original_info/focus_rects/1/x","entities/media/0/original_info/focus_rects/1/y","entities/media/0/original_info/focus_rects/2/h","entities/media/0/original_info/focus_rects/2/w","entities/media/0/original_info/focus_rects/2/x","entities/media/0/original_info/focus_rects/2/y","entities/media/0/original_info/focus_rects/3/h","entities/media/0/original_info/focus_rects/3/w","entities/media/0/original_info/focus_rects/3/x","entities/media/0/original_info/focus_rects/3/y","entities/media/0/original_info/focus_rects/4/h","entities/media/0/original_info/focus_rects/4/w","entities/media/0/original_info/focus_rects/4/x","entities/media/0/original_info/focus_rects/4/y","entities/media/0/original_info/height","entities/media/0/original_info/width","entities/media/0/sizes/large/h","entities/media/0/sizes/large/resize","entities/media/0/sizes/large/w","entities/media/0/sizes/medium/h","entities/media/0/sizes/medium/resize","entities/media/0/sizes/medium/w","entities/media/0/sizes/small/h","entities/media/0/sizes/small/resize","entities/media/0/sizes/small/w","entities/media/0/sizes/thumb/h","entities/media/0/sizes/thumb/resize","entities/media/0/sizes/thumb/w","entities/media/0/type","entities/media/0/url","entities/media/0/video_info/aspect_ratio/0","entities/media/0/video_info/aspect_ratio/1","entities/media/0/video_info/variants/0/bitrate","entities/media/0/video_info/variants/0/content_type","entities/media/0/video_info/variants/0/url","entities/urls/0/display_url","entities/urls/0/expanded_url","entities/urls/0/indices/0","entities/urls/0/indices/1","entities/urls/0/url","entities/user_mentions/0/id_str","entities/user_mentions/0/indices/0","entities/user_mentions/0/indices/1","entities/user_mentions/0/name","entities/user_mentions/0/screen_name","entities/user_mentions/1/id_str","entities/user_mentions/1/indices/0","entities/user_mentions/1/indices/1","entities/user_mentions/1/name","entities/user_mentions/1/screen_name","entities/user_mentions/2/id_str","entities/user_mentions/2/indices/0","entities/user_mentions/2/indices/1","entities/user_mentions/2/name","entities/user_mentions/2/screen_name","id","lang","likes","media/photo/0/id","media/photo/0/media_url_https","media/video/0/aspect_ratio/0","media/video/0/aspect_ratio/1","media/video/0/duration","media/video/0/id","media/video/0/media_url_https","media/video/0/original_info/height","media/video/0/original_info/width","media/video/0/variants/0/bitrate","media/video/0/variants/0/content_type","media/video/0/variants/0/url","place/country","place/country_code","place/full_name","place/more_data_url","place/name","place/place_type","quotes","replies","retweets","status","text","views"
"false","false","Charlotte & Derek’s mom. A professional something or another. Appalachian gal raised by a Bostonian mum. Working in the Louisville area for an ENT practice.","https://pbs.twimg.com/profile_images/1400065501800325121/nMNjOECq_normal.jpg","Tracey S","19358695","clbs100710","511","0","1298728989796827137","Wed Aug 26 22:39:43 +0000 2020","It is my hope that we vote Trump out and @CDCDirector goes with him..",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","426909329","49","61","CDC Director","CDCDirector",,,,,,"1298752010829918209","en","3",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov It is my hope that we vote Trump out and @CDCDirector goes with him..",
"false","false","Cool Music. Cool City.  Thousands of concert photos. SXSW, ACL Fest & more. https://t.co/q2MPxi76xY","https://pbs.twimg.com/profile_images/2013068744017289216/UXuFhkkQ_normal.jpg","Austin101 Magazine","2324116850","Austin101blog","34119","0","1298728989796827137","Thu Aug 27 00:23:12 +0000 2020","unethical to make these huge changes today and is the exact opposite of what DT said- 'everyone who wants a test can get one'- shameful.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1298778051896053760","en","3",,,,,,,,,,,,,,,,,,,"0","1","0","active","@CDCgov unethical to make these huge changes today and is the exact opposite of what DT said- 'everyone who wants a test can get one'- shameful.",
"false","false","@doubleread@universeodon.com 

Ex-@bloomberg and @dowjones. Radiohead nut. Zombies! Occasional self-appointed media critic.","https://pbs.twimg.com/profile_images/1046377408381751296/IgxvYJcp_normal.jpg","jennifer rossa","269866916","jenrossa","2424","0","1298728989796827137","Thu Aug 27 11:32:58 +0000 2020","Why did you reverse your decision on testing close contacts of Covid+ patients? Indefensible. Top leadership should all resign to protest politicization of health.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1298946606419587074","en","3",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Why did you reverse your decision on testing close contacts of Covid+ patients? Indefensible. Top leadership should all resign to protest politicization of health.",
"false","true","","https://pbs.twimg.com/profile_images/1916547722376859649/6QQkBnry_normal.jpg","Nick Van Exel","105044576","tru_laker9","57","0","1298728989796827137","Thu Aug 27 00:16:29 +0000 2020","Add this crooked agency to the list that need to be purged post November.  Your time is up...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1298776361012563968","en","2",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Add this crooked agency to the list that need to be purged post November.  Your time is up...",
"false","false","Aye Dawg
1995 Member of T-PHI-T
Savannah State Man","https://pbs.twimg.com/profile_images/1925903550942416896/tcT37qLB_normal.jpg","Jackmoney90","231646193","jaycoo90","166","0","1298728989796827137","Wed Aug 26 21:47:27 +0000 2020","Cowards",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1298738857169608704","en","2",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Cowards",
"false","false","Listen, Do you smell something?","https://pbs.twimg.com/profile_images/1161445953158688768/3tm22X9-_normal.jpg","Mr. Peabody","19632275","markslaight1","372","0","1298728989796827137","Wed Aug 26 22:04:40 +0000 2020","",,,,,,,,,,"pic.x.com/2SDWrQruh3","https://x.com/markslaight1/status/1298743190028255238/photo/1","Santa Monica Trust GIF by ABC Network","Available",,,,,,,,,,,,,,,,,"1298743176107352066","8","31","16_1298743176107352066","16_1298743176107352066","https://pbs.twimg.com/tweet_video_thumb/EgYQCaJXYAIjYUz.jpg",,,,,,,,,,,,,,,,,,,,,"270","480","270","fit","480","270","fit","480","270","fit","480","150","crop","150","animated_gif","https://t.co/2SDWrQruh3","16","9","0","video/mp4","https://video.twimg.com/tweet_video/EgYQCaJXYAIjYUz.mp4",,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1298743190028255238","qme","2",,,"16","9",,"1298743176107352066","https://pbs.twimg.com/tweet_video_thumb/EgYQCaJXYAIjYUz.jpg","270","480","0","video/mp4","https://video.twimg.com/tweet_video/EgYQCaJXYAIjYUz.mp4",,,,,,,"0","0","0","active","@CDCgov https://t.co/2SDWrQruh3",
"false","false","Old lady. Joined twitter to respond to President Pervert aka Twitler. ""When fascism comes to America it will be wrapped in the flag and carrying a cross"".","https://pbs.twimg.com/profile_images/865559989116588034/033GGM3W_normal.jpg","Nancy Mahony","862863710649552897","nancy_mahony","1023","0","1298728989796827137","Thu Aug 27 01:32:20 +0000 2020","Sorry, you’ve destroyed your credibility. I no longer believe you.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1298795449969782784","en","2",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Sorry, you’ve destroyed your credibility. I no longer believe you.",
"false","true","","https://pbs.twimg.com/profile_images/839281088367308800/0d940Vfj_normal.jpg","californiamaga","393817625","calgalmaga","213","0","1298728989796827137","Sun Aug 30 14:52:48 +0000 2020","1,000 deaths a day from??? Actual covid patients? Heart attacks? Diabetes? 
Hard to REALLY know since hospitals are told and paid to put Covid on all charts are reason for death.  Criminal and political and everyone is starting to see it.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1300084059260026880","en","2",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov 1,000 deaths a day from??? Actual covid patients? Heart attacks? Diabetes? 
Hard to REALLY know since hospitals are told and paid to put Covid on all charts are reason for death.  Criminal and political and everyone is starting to see it.",
"false","false","","https://pbs.twimg.com/profile_images/1029887426720743424/qXQ6BxdL_normal.jpg","Sasa","911658830152552450","SandraS67054264","571","0","1298728989796827137","Wed Aug 26 21:30:25 +0000 2020","Trump should follow his own advice: slow down testing in the White House!
No symptoms, no test. Do you think that will happen, CDC?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1298734570049810434","en","2",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Trump should follow his own advice: slow down testing in the White House!
No symptoms, no test. Do you think that will happen, CDC?",
"false","true","This IS the lever!!!!. Army Brat forever","https://pbs.twimg.com/profile_images/1422009068223336449/iiyvKLqK_normal.jpg","C","2273599418","gu_chae","174","0","1298728989796827137","Sun Aug 30 15:07:23 +0000 2020","I cannot trust the CDC as long as trump is in office. If there is a Covid19 vaccine this year, I definitely will NOT get it! No trust 😔",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1300087728491704326","en","2",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov I cannot trust the CDC as long as trump is in office. If there is a Covid19 vaccine this year, I definitely will NOT get it! No trust 😔",
"false","false","Epidemiologist, University of Illinois Chicago, School of Public Health. I ❤️ science","https://pbs.twimg.com/profile_images/1894180921172987904/reH_3lnx_normal.jpg","Katrine Wallace, PhD, MS, CPH","1294119626557870080","DrKatEpi","12105","0","1298728989796827137","Sun Aug 30 22:19:01 +0000 2020","PLEASE make a statement against people misreading the death table. It’s being said only 6% of the deaths are covid due to the rest of the lines containing cormorbidities. This is a dangerous misinterpretation being propagated WIDELY on social media #cdc #covid19 #mortality","257","261","cdc","262","270","covid19","271","281","mortality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1300196351100190721","en","2",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov PLEASE make a statement against people misreading the death table. It’s being said only 6% of the deaths are covid due to the rest of the lines containing cormorbidities. This is a dangerous misinterpretation being propagated WIDELY on social media #cdc #covid19 #mortality",
"false","false","This too shall pass -Jonathon Livingston Seagull.","https://pbs.twimg.com/profile_images/1225855902470660096/A9j10dxW_normal.jpg","Wendy","1887679038","wendyscout_","598","0","1298728989796827137","Thu Aug 27 00:32:40 +0000 2020","We cant trust you anymore",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1298780432918601733","en","2",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov We cant trust you anymore",
"false","false","Listen, Do you smell something?","https://pbs.twimg.com/profile_images/1161445953158688768/3tm22X9-_normal.jpg","Mr. Peabody","19632275","markslaight1","372","0","1298728989796827137","Wed Aug 26 22:03:13 +0000 2020","",,,,,,,,,,"pic.x.com/0yitvLn9tX","https://x.com/markslaight1/status/1298742824683417600/photo/1","Breaking Bad Coward GIF","Available",,,,,,,,,,,,,,,,,"1298742819578937344","8","31","16_1298742819578937344","16_1298742819578937344","https://pbs.twimg.com/tweet_video_thumb/EgYPtp-XgAAdx-e.jpg",,,,,,,,,,,,,,,,,,,,,"280","498","280","fit","498","280","fit","498","280","fit","498","150","crop","150","animated_gif","https://t.co/0yitvLn9tX","249","140","0","video/mp4","https://video.twimg.com/tweet_video/EgYPtp-XgAAdx-e.mp4",,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1298742824683417600","qme","2",,,"249","140",,"1298742819578937344","https://pbs.twimg.com/tweet_video_thumb/EgYPtp-XgAAdx-e.jpg","280","498","0","video/mp4","https://video.twimg.com/tweet_video/EgYPtp-XgAAdx-e.mp4",,,,,,,"0","0","0","active","@CDCgov https://t.co/0yitvLn9tX",
"false","false","🇺🇸Spell my name without an H. Don't have that H at the end of my name to hold me down. Yes its like that Ben Folds song.🇨🇦","https://pbs.twimg.com/profile_images/1059472575271714816/N8gPS9My_normal.jpg","Sara without an H","24314059","mewithoutH","551","0","1298728989796827137","Thu Aug 27 15:02:49 +0000 2020","I guess if he stopped tracking hurricanes there would be less of those too....",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1298999413759762432","en","2",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov I guess if he stopped tracking hurricanes there would be less of those too....",
"false","false","Listen, Do you smell something?","https://pbs.twimg.com/profile_images/1161445953158688768/3tm22X9-_normal.jpg","Mr. Peabody","19632275","markslaight1","372","0","1298728989796827137","Wed Aug 26 22:04:17 +0000 2020","",,,,,,,,,,"pic.x.com/crZtSUIvaD","https://x.com/markslaight1/status/1298743094276427777/photo/1","The Issue Is Trust Trust Issue GIF","Available",,,,,,,,,,,,,,,,,"1298743084541452288","8","31","16_1298743084541452288","16_1298743084541452288","https://pbs.twimg.com/tweet_video_thumb/EgYP9FCWoAAK2so.jpg",,,,,,,,,,,,,,,,,,,,,"280","498","280","fit","498","280","fit","498","280","fit","498","150","crop","150","animated_gif","https://t.co/crZtSUIvaD","249","140","0","video/mp4","https://video.twimg.com/tweet_video/EgYP9FCWoAAK2so.mp4",,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1298743094276427777","qme","2",,,"249","140",,"1298743084541452288","https://pbs.twimg.com/tweet_video_thumb/EgYP9FCWoAAK2so.jpg","280","498","0","video/mp4","https://video.twimg.com/tweet_video/EgYP9FCWoAAK2so.mp4",,,,,,,"0","0","0","active","@CDCgov https://t.co/crZtSUIvaD",
"false","false","Food is life, and my passion. GenX and proud about it. #BLM 🏳️‍🌈#RockChalk","https://pbs.twimg.com/profile_images/1655723922644430848/CVPkkUGP_normal.jpg","Michelle Agnew","52209788","MichelleAgnew","240","0","1298728989796827137","Thu Aug 27 00:35:19 +0000 2020","So very disappointed in all of you.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1298781101784104962","en","2",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov So very disappointed in all of you.",
"false","false","disheartened PNE fan. Poor, self-centred  & poetically challenged.","https://pbs.twimg.com/profile_images/1423186536649170945/8--fogZh_normal.jpg","Frog on a swing","940963735480471552","FrogOnASwing","1365","0","1298728989796827137","Thu Aug 27 06:59:35 +0000 2020","Ouch. Many seeing this as kowtowing to Trump, and it probably  is; but it will backfire on him big time. You can show people a graph with fewer positives all you want, but it doesn't compare to a real World with fewer positives.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1298877804138897410","en","2",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Ouch. Many seeing this as kowtowing to Trump, and it probably  is; but it will backfire on him big time. You can show people a graph with fewer positives all you want, but it doesn't compare to a real World with fewer positives.",
"false","false","I am simply me, a little jaded by life but still in it to win it. Proud member of Grandma’s Crew 💚","https://pbs.twimg.com/profile_images/1278353922298699779/aoCaC_y4_normal.jpg","baseballismyhappyplace","24873321","Floor_model","623","0","1298728989796827137","Wed Aug 26 23:16:47 +0000 2020","Without actual reporting these numbers are low, which is the point. Trump wants lower numbers.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1298761336957132806","en","2",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Without actual reporting these numbers are low, which is the point. Trump wants lower numbers.",
"false","false","Husband, Dad, Golfer, Packer, Badger and Motorsports Fan","https://pbs.twimg.com/profile_images/1654348413/image_normal.jpg","Andy Schmidt","44408788","drewschmidt7","1017","0","1298728989796827137","Wed Aug 26 21:43:41 +0000 2020","Ever since @realDonaldTrump forced you @CDCDirector to unplug the access to databases and have all data sent to @VicGovDHHS your input is diluted at best #TrumpVirusDeathToll180K  https://t.co/QlNa0uxinG.","162","186","TrumpVirusDeathToll180K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"nytimes.com/2020/07/14/us/…","https://www.nytimes.com/2020/07/14/us/politics/trump-cdc-coronavirus.html#:~:text=Hospitals%20have%20been%20ordered%20to,Washington%2C%20raising%20questions%20about%20transparency","188","211","https://t.co/QlNa0uxinG","146569971","0","7","CDC","CDCgov","25073877","19","35","Donald J. Trump","realDonaldTrump","426909329","47","59","CDC Director","CDCDirector","1298737909919633408","en","2",,,,,,,,,,,,,,,,,,,"0","1","0","active","@CDCgov Ever since @realDonaldTrump forced you @CDCDirector to unplug the access to databases and have all data sent to @VicGovDHHS your input is diluted at best #TrumpVirusDeathToll180K  https://t.co/QlNa0uxinG.",
"false","true","Recognizing that Americans must work for the well being of our democracy! Voice your concerns and opinions to all that will listen!","https://pbs.twimg.com/profile_images/1269376561666547712/tgq1KknT_normal.jpg","good to no","543361960","mwill57","1520","0","1298728989796827137","Wed Aug 26 23:15:46 +0000 2020","What is your response to the changes in COVID-19 testing guidelines from the CDC? Is this because President Trump has told his administrators to test less? Is pressure on the FDA from President Trump causing short cuts to the approval processes for new drugs and therapies?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1298761081452666881","en","2",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov What is your response to the changes in COVID-19 testing guidelines from the CDC? Is this because President Trump has told his administrators to test less? Is pressure on the FDA from President Trump causing short cuts to the approval processes for new drugs and therapies?",
"false","true","You’re welcome","https://pbs.twimg.com/profile_images/1256641920635469826/C8vY7EOK_normal.jpg","Sammy Westenberger","1256641743375732738","SammyWestenber3","18","0","1298728989796827137","Wed Aug 26 22:09:42 +0000 2020","Stay Away From COVID-19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1298744456615788544","en","2",,,,,,,,,,,,,"United States","US","Piney Mountain, VA","https://api.twitter.com/1.1/geo/id/014b2d2136c6d841.json","Piney Mountain","city","0","0","0","active","@CDCgov Stay Away From COVID-19",
"false","false","","https://pbs.twimg.com/profile_images/1286262799933612032/DgiaFhtL_normal.jpg","Penney","1285184664026722307","Penney4855","328","0","1298728989796827137","Wed Aug 26 21:34:38 +0000 2020","WTF with testing? Killing us slowly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1298735632257298432","en","2",,,,,,,,,,,,,"United States","US","Piney Mountain, VA","https://api.twitter.com/1.1/geo/id/014b2d2136c6d841.json","Piney Mountain","city","0","0","0","active","@CDCgov WTF with testing? Killing us slowly.",
"false","false","Son; striving to be a better servant.","https://pbs.twimg.com/profile_images/526129962144002049/N10ynujp_normal.jpeg","rjpalassou","17915912","rjpalassou","112","0","1298728989796827137","Wed Aug 26 21:39:52 +0000 2020","What’s up with the new guidance?????????????

Please explain.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1298736947163144192","en","2",,,,,,,,,,,,,"United States","US","Piney Mountain, VA","https://api.twitter.com/1.1/geo/id/014b2d2136c6d841.json","Piney Mountain","city","0","0","0","active","@CDCgov What’s up with the new guidance?????????????

Please explain.",
"false","true","Step 1: Learn scientific method. Step 2: see Step 1. Facts matter! Unpaid shill for: @SkepticsGuide, @theintercept, @AtheistExpShow, @Hitch_Slapping","https://pbs.twimg.com/profile_images/1268689229925793792/lBQh-4Ps_normal.jpg","FG","268427560","box_a_chocluts","447","0","1298728989796827137","Wed Aug 26 21:59:16 +0000 2020","@CDCDirector
Dr. Redfield, shame on you. As a physician, you took an oath to 'first do no harm'. Yet, here you are totally caving into pressure from the covidiot-in-chief.
You know what the best advice is. Do your effing job or resign you pathetic sycophant.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","426909329","8","20","CDC Director","CDCDirector",,,,,,"1298741830012547077","en","1",,,,,,,,,,,,,"United States","US","Piney Mountain, VA","https://api.twitter.com/1.1/geo/id/014b2d2136c6d841.json","Piney Mountain","city","0","0","0","active","@CDCgov @CDCDirector
Dr. Redfield, shame on you. As a physician, you took an oath to 'first do no harm'. Yet, here you are totally caving into pressure from the covidiot-in-chief.
You know what the best advice is. Do your effing job or resign you pathetic sycophant.",
"false","false","Air","https://pbs.twimg.com/profile_images/1286006995628294150/GrIyZM9v_normal.jpg","Sky","1286003141675278336","Sky70535793","0","0","1298728989796827137","Fri Aug 28 22:42:36 +0000 2020","At the beginning of the pandemic I listened and followed the CDC guideline. Nowadays I am very concerned if I should even been listening to them. The reason for this I think they're selling their soul to the government. They have to be part of our health not governments pressure.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1299477509621379075","en","1",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov At the beginning of the pandemic I listened and followed the CDC guideline. Nowadays I am very concerned if I should even been listening to them. The reason for this I think they're selling their soul to the government. They have to be part of our health not governments pressure.",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","American TRUE Patriot","1299101709428559876","AmericanTRUEPa2","1","0","1298728989796827137","Fri Aug 28 20:13:24 +0000 2020","CDC has failed our country.  Shame on them. They let trump run his way and now our country is suffering. It didn’t need to be this bad. Trump kept saying it is going away.  God knows when he started even doing anything  plus it is ashamed how CDC let politics into their thinking",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1299439961981190149","en","0",,,,,,,,,,,,,,,,,,,"0","1","0","active","@CDCgov CDC has failed our country.  Shame on them. They let trump run his way and now our country is suffering. It didn’t need to be this bad. Trump kept saying it is going away.  God knows when he started even doing anything  plus it is ashamed how CDC let politics into their thinking",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","David","896350496809779200","David29179653","3","0","1298728989796827137","Mon Aug 31 20:29:56 +0000 2020","You are ABSOLUTE LIERS !!! I cannot WAIT until you are EXPOSED 😡",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1300531287917318146","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov You are ABSOLUTE LIERS !!! I cannot WAIT until you are EXPOSED 😡",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","R sampson","735298374388178945","Rsampso34411564","2","0","1298728989796827137","Mon Aug 31 11:41:07 +0000 2020","Such a darn shame!!!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1300398205184679936","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Such a darn shame!!!",
"false","false","Ughhhhhhh","https://pbs.twimg.com/profile_images/1300294982062845953/OTtqkrsS_normal.jpg","Jocelyn","1300291882061193216","Jocelyn52823896","0","0","1298728989796827137","Mon Aug 31 05:21:27 +0000 2020","What is your stance on reopening of public places for social gatherings? Malls, beaches, theaters, restaurants,  schools, etc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1300302662735245314","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov What is your stance on reopening of public places for social gatherings? Malls, beaches, theaters, restaurants,  schools, etc",
